path,label
data\raw\flower_classification\train\rose\4669659278_3dbce37d7f_c.jpg,rose
data\raw\flower_classification\train\sunflower\14345341669_cedcf6b98d_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\15353811464_ac9c1edbf4_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\3358403988_2232a9fb73_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\36410712992_54f01986c9_c.jpg,sunflower
data\raw\flower_classification\train\rose\2877003503_e46101f58d_c.jpg,rose
data\raw\flower_classification\train\dandelion\4548646891_271ed70a7f_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\43249031941_094a3eb394_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\94064437_3bec1c07f3_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\8128109820_cfc8687c5d_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\5026603283_1b136a96d5_c.jpg,sunflower
data\raw\flower_classification\train\rose\7642780510_6263575b3f_c.jpg,rose
data\raw\flower_classification\train\rose\4573556983_3dee824738_c.jpg,rose
data\raw\flower_classification\train\rose\4656737638_17464bdd92_c.jpg,rose
data\raw\flower_classification\train\common_daisy\29019110951_4fbe3cd206_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\8619649628_19cd33c5a3_c.jpg,tulip
data\raw\flower_classification\train\dandelion\5958374135_9a08102c7b_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\9579531821_7231798fd2_c.jpg,dandelion
data\raw\flower_classification\train\rose\7883839850_43014343f7_c.jpg,rose
data\raw\flower_classification\train\rose\4656075053_7804836b64_c.jpg,rose
data\raw\flower_classification\train\common_daisy\318489748_0b42a24bfd_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\41776803934_dc155f95d1_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\8743844920_9a124c9b6e_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\6070836111_a1804fd664_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\20627564224_56f0bc2545_c.jpg,sunflower
data\raw\flower_classification\train\rose\15237463024_bce98299b2_c.jpg,rose
data\raw\flower_classification\train\sunflower\2740482963_e706b04715_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\28069902173_3d30552f8a_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\9477798300_b9381dd72d_c.jpg,common_daisy
data\raw\flower_classification\train\rose\4656704310_39fb90218a_c.jpg,rose
data\raw\flower_classification\train\dandelion\8254732313_b37bb42da0_c.jpg,dandelion
data\raw\flower_classification\train\tulip\13936958633_304ddb860f_c.jpg,tulip
data\raw\flower_classification\train\dandelion\40711956705_97a8000a82_c.jpg,dandelion
data\raw\flower_classification\train\rose\14489445424_2f9d8cd0e2_c.jpg,rose
data\raw\flower_classification\train\common_daisy\4890287051_caba2d45ee_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\198764406_d4ec316757_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5248358771_4e474869fd_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\8743844780_9e6cdc2b12_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\9626864340_7ab643899a_c.jpg,dandelion
data\raw\flower_classification\train\rose\28404289281_17d6a2b0de_c.jpg,rose
data\raw\flower_classification\train\common_daisy\6046921285_df61fd7742_c.jpg,common_daisy
data\raw\flower_classification\train\rose\3882563557_c67743f8b9_c.jpg,rose
data\raw\flower_classification\train\common_daisy\26878776653_c026a77663_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\14072559157_49b2646637_c.jpg,tulip
data\raw\flower_classification\train\tulip\2291474338_77257f1976_c.jpg,tulip
data\raw\flower_classification\train\rose\23860547783_61e81b3ea2_c.jpg,rose
data\raw\flower_classification\train\rose\4343828089_6cb38bbca1_c.jpg,rose
data\raw\flower_classification\train\dandelion\5650057889_0b76754ec9_c.jpg,dandelion
data\raw\flower_classification\train\tulip\8632155776_4538eedfbf_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\11090352194_340f133f7e_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\16624622463_e017508e47_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\46672420705_54ca3b37ea_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\5650478617_3621919be0_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\6912039192_952043c3c9_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4202404804_ed4ded6357_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\50007815006_84658ebcac_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\42076678191_87f5abdd1f_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\4776638782_582ae4715a_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\9523955248_f45c2e0d06_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\26156454626_d50ff4ebef_c.jpg,common_daisy
data\raw\flower_classification\train\rose\3539913351_a183a2fd2e_c.jpg,rose
data\raw\flower_classification\train\dandelion\7271416566_1cbcf306d3_c.jpg,dandelion
data\raw\flower_classification\train\tulip\8648770537_7f6387209c_c.jpg,tulip
data\raw\flower_classification\train\sunflower\4650570270_56af9917c5_c.jpg,sunflower
data\raw\flower_classification\train\rose\2895144967_a1e92b5810_c.jpg,rose
data\raw\flower_classification\train\common_daisy\2492457441_7e237f6999_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\26563022276_0415cccfef_c.jpg,tulip
data\raw\flower_classification\train\rose\5583278872_f55a0e342b_c.jpg,rose
data\raw\flower_classification\train\dandelion\2486535868_5da48ba2ef_c.jpg,dandelion
data\raw\flower_classification\train\tulip\4555842504_b7174f55ff_c.jpg,tulip
data\raw\flower_classification\train\tulip\7164990829_2ecce05d56_c.jpg,tulip
data\raw\flower_classification\train\tulip\16299550833_688ea63bb6_c.jpg,tulip
data\raw\flower_classification\train\sunflower\43090308735_e6c9fb2f26_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\6998767174_7c4b65df51_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\7027232087_1cc43142ca_c.jpg,common_daisy
data\raw\flower_classification\train\rose\7131158011_3448b9f26c_c.jpg,rose
data\raw\flower_classification\train\common_daisy\17602651699_e49e4af07e_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\3765091218_beabf7fdbe_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6782744702_09a7c983a6_c.jpg,sunflower
data\raw\flower_classification\train\tulip\5810294779_fd2af7c953_c.jpg,tulip
data\raw\flower_classification\train\sunflower\2729149084_356616105d_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\6167972310_9e169f773f_c.jpg,dandelion
data\raw\flower_classification\train\rose\26293245030_f429362d15_c.jpg,rose
data\raw\flower_classification\train\common_daisy\2493278038_4c9912951a_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\10356885453_2259e1e2f1_c.jpg,tulip
data\raw\flower_classification\train\rose\3045761505_91352f7004_c.jpg,rose
data\raw\flower_classification\train\dandelion\15165309526_484a6b1f77_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\5274979365_503350ab26_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5733828953_5acd1aa088_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\14530565595_22007450f2_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\3724172809_51d4fc505d_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\6606696569_d228fffed1_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\15210111935_c407e7a922_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\5732050584_df84db74a1_c.jpg,dandelion
data\raw\flower_classification\train\rose\34558551245_c13cda64da_c.jpg,rose
data\raw\flower_classification\train\common_daisy\5808690013_1d80be611d_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\5979610696_ef6fe7cc92_c.jpg,sunflower
data\raw\flower_classification\train\rose\15310321012_f3aaf52277_c.jpg,rose
data\raw\flower_classification\train\dandelion\40892794494_f2e1a4a5c8_c.jpg,dandelion
data\raw\flower_classification\train\rose\28291956816_e79ddca982_c.jpg,rose
data\raw\flower_classification\train\sunflower\2749422786_72f621ff25_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\42999453555_7297099941_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\4816495374_153c178ce5_c.jpg,dandelion
data\raw\flower_classification\train\rose\26874925162_4607ca5e69_c.jpg,rose
data\raw\flower_classification\train\dandelion\5648734641_a9e40312f3_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\6191708853_f62c731916_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\7178678976_d195e9b76c_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\9436380581_5ab0733323_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\7584028642_2673399c65_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\14832734783_c59615ecee_c.jpg,sunflower
data\raw\flower_classification\train\dandelion\4084804475_4b483ee2fb_c.jpg,dandelion
data\raw\flower_classification\train\rose\2480339642_f415daf9f6_c.jpg,rose
data\raw\flower_classification\train\common_daisy\23151422503_a361338821_c.jpg,common_daisy
data\raw\flower_classification\train\rose\5811197221_bf8faae63b_c.jpg,rose
data\raw\flower_classification\train\dandelion\8718284361_fd300b1c8b_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\24086474783_697bf5016b_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\4565894071_23f04c0cc6_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\49822969332_5c1655c330_c.jpg,common_daisy
data\raw\flower_classification\train\rose\26364141413_5a0b834126_c.jpg,rose
data\raw\flower_classification\train\common_daisy\3556900886_ab1b610a23_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\26370678840_a40150fc8b_c.jpg,common_daisy
data\raw\flower_classification\train\rose\2458241573_ed0d96b8e8_c.jpg,rose
data\raw\flower_classification\train\rose\8198373888_9f104f3676_c.jpg,rose
data\raw\flower_classification\train\tulip\13338689413_91e187283f_c.jpg,tulip
data\raw\flower_classification\train\tulip\3537389234_58fd548cd4_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\15207551280_2a5b7ff22e_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\14640917959_d18494a95e_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\41285170454_17fe7f563e_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17228579256_4a31671048_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\5665146023_52dfe95eb1_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\15101270997_9fbd639741_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\2466854309_416d1754bd_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\11818584076_f6f598a142_c.jpg,common_daisy
data\raw\flower_classification\train\rose\841621710_a4302399ab_c.jpg,rose
data\raw\flower_classification\train\dandelion\5007268752_340d41a9a9_c.jpg,dandelion
data\raw\flower_classification\train\rose\15778401042_5fb1fe4db5_c.jpg,rose
data\raw\flower_classification\train\dandelion\4559686615_36d22d63c7_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\24961771498_81d4903138_c.jpg,sunflower
data\raw\flower_classification\train\rose\4418167076_607c245c35_c.jpg,rose
data\raw\flower_classification\train\dandelion\34889531886_948162bd45_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\14864993743_9ddbaf264b_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\4775640065_3e8920d21e_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\4971423703_e12e363292_c.jpg,sunflower
data\raw\flower_classification\train\tulip\16832968049_22e8f38109_c.jpg,tulip
data\raw\flower_classification\train\tulip\16726946223_c9b004b11d_c.jpg,tulip
data\raw\flower_classification\train\rose\3691259291_532ef90f3e_c.jpg,rose
data\raw\flower_classification\train\rose\4957188611_eb7ca6ca9a_c.jpg,rose
data\raw\flower_classification\train\sunflower\5846397484_a713f3b9c8_c.jpg,sunflower
data\raw\flower_classification\train\rose\4861285138_01188c5883_c.jpg,rose
data\raw\flower_classification\train\common_daisy\26027544944_2da81b0571_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\523434654_fb08998912_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\5899907595_2e4e7aa3b2_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\38372816862_516afd49b5_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\8702312801_a2f16061b8_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\49234484218_eea446d7c5_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\44084259542_6184054ff3_c.jpg,sunflower
data\raw\flower_classification\train\rose\5767934833_009d72facb_c.jpg,rose
data\raw\flower_classification\train\common_daisy\22231490710_cdc21b4817_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\32520864331_5af7f07c62_c.jpg,tulip
data\raw\flower_classification\train\tulip\3372504047_1ac1f87827_c.jpg,tulip
data\raw\flower_classification\train\tulip\26532078565_2f9e6f5f17_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\8121607899_4466cc0c5e_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\14435493800_a76f31e2b1_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\4523402373_cf6411309b_c.jpg,dandelion
data\raw\flower_classification\train\rose\6513067265_3bee547896_c.jpg,rose
data\raw\flower_classification\train\dandelion\845368787_ad0a0520e1_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\8280626908_fa4a11f2ba_c.jpg,dandelion
data\raw\flower_classification\train\tulip\171425825_507c149a63_c.jpg,tulip
data\raw\flower_classification\train\sunflower\4819090178_a39f0de105_c.jpg,sunflower
data\raw\flower_classification\train\tulip\5691728635_1ccabaf209_c.jpg,tulip
data\raw\flower_classification\train\dandelion\1776290427_9d8d5be6ac_c.jpg,dandelion
data\raw\flower_classification\train\common_daisy\35500970782_706c7c89e4_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\16923880949_cd8b8b26f6_c.jpg,tulip
data\raw\flower_classification\train\tulip\2469214491_c5c6944847_c.jpg,tulip
data\raw\flower_classification\train\common_daisy\51828393701_04caef298e_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\28924683327_ef8572d110_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\730197809_329d22d000_c.jpg,sunflower
data\raw\flower_classification\train\common_daisy\42672658954_d7bcbcb832_c.jpg,common_daisy
data\raw\flower_classification\train\common_daisy\5985821973_1bb6e34f9b_c.jpg,common_daisy
data\raw\flower_classification\train\sunflower\9488214560_e2151e428c_c.jpg,sunflower
data\raw\flower_classification\train\rose\33889673684_764f9770e8_c.jpg,rose
data\raw\flower_classification\train\rose\26795372474_9532d1c37b_c.jpg,rose
data\raw\flower_classification\train\common_daisy\50126146973_fb573317ed_c.jpg,common_daisy
data\raw\flower_classification\train\dandelion\4624026677_326db205cc_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\5721840339_9d8d0513ca_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\14672062000_3be80bd9b5_c.jpg,dandelion
data\raw\flower_classification\train\tulip\17029220466_85005b24d2_c.jpg,tulip
data\raw\flower_classification\train\sunflower\4710828579_d7a96695cc_c.jpg,sunflower
data\raw\flower_classification\train\rose\4939574913_c5acb63244_c.jpg,rose
data\raw\flower_classification\train\common_daisy\26116077371_bfc3becd1b_c.jpg,common_daisy
data\raw\flower_classification\train\tulip\4535802340_92a4bae825_c.jpg,tulip
data\raw\flower_classification\train\sunflower\15899952623_1062cf4710_c.jpg,sunflower
data\raw\flower_classification\train\sunflower\30691344138_fd45bb3155_c.jpg,sunflower
data\raw\flower_classification\train\tulip\8391790895_65da017376_c.jpg,tulip
data\raw\flower_classification\train\dandelion\41275261062_d677f327a9_c.jpg,dandelion
data\raw\flower_classification\train\dandelion\8730072363_086f21dbfd_c.jpg,dandelion
data\raw\flower_classification\train\rose\8739680755_082f3d6790_c.jpg,rose
data\raw\flower_classification\train\dandelion\26728208693_81687f47c6_c.jpg,dandelion
data\raw\flower_classification\train\sunflower\8452191853_9001c810fd_c.jpg,sunflower
